R_fighter,B_fighter,R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,B_match_weightclass_rank,R_match_weightclass_rank,R_Women's Flyweight_rank,R_Women's Featherweight_rank,R_Women's Strawweight_rank,R_Women's Bantamweight_rank,R_Heavyweight_rank,R_Light Heavyweight_rank,R_Middleweight_rank,R_Welterweight_rank,R_Lightweight_rank,R_Featherweight_rank,R_Bantamweight_rank,R_Flyweight_rank,R_Pound-for-Pound_rank,B_Women's Flyweight_rank,B_Women's Featherweight_rank,B_Women's Strawweight_rank,B_Women's Bantamweight_rank,B_Heavyweight_rank,B_Light Heavyweight_rank,B_Middleweight_rank,B_Welterweight_rank,B_Lightweight_rank,B_Featherweight_rank,B_Bantamweight_rank,B_Flyweight_rank,B_Pound-for-Pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
Jon Jones,Chael Sonnen,-875.0,685,11.42857143,685.0,4/27/2013,"Newark, New Jersey, USA", USA,Red,True,Light Heavyweight,MALE,5,1,0,0,36.0,0.495454545,0.181818182,3.181818182,0.498181818,3,5,29,2,0,0,5,0,1,0,6,Southpaw,185.42,187.96,205,0,8,0,44.33333333,0.555,0.666666667,1.916666667,0.674166667,8,1,31,5,0,0,3,3,5,0,11,Orthodox,193.04,213.36,205,25,36,-1,-8,-5,-5,-4,-2,-3,-3,-4,-7.62,-25.4,-11,-8.33333333,-0.484848485,1.265151515,0,1,,0.0,,,,,,0.0,,,,,,,2.0,,,,,,,9.0,,,,,,,Red,KO/TKO,Punches,1.0,4:33,273.0,400.0,1000.0,135.0,2200.0,145.0,1800.0
Michael Bisping,Alan Belcher,-175.0,165,57.14285714,165.0,4/27/2013,"Newark, New Jersey, USA", USA,Red,False,Middleweight,MALE,3,1,0,0,24.5,0.410714286,0.571428571,0.285714286,0.188571429,4,5,28,0,0,1,0,4,3,1,9,Orthodox,187.96,185.42,185,1,0,0,47.44444444,0.406111111,0.277777778,1.444444444,0.371111111,4,5,42,1,0,1,4,8,0,0,13,Orthodox,185.42,190.5,185,34,29,0,0,0,-4,0,-14,-1,-3,3,2.54,-5.08,5,-22.94444444,0.293650793,-1.158730158,0,1,10.0,4.0,,,,,,,4.0,,,,,,,,,,,,,10.0,,,,,,,Red,U-DEC,,3.0,4:31,871.0,100.0,300.0,1800.0,1600.0,400.0,400.0
Roy Nelson,Cheick Kongo,-235.0,215,42.55319149,215.0,4/27/2013,"Newark, New Jersey, USA", USA,Red,False,Heavyweight,MALE,3,0,1,0,33.52941176,0.574705882,0.176470588,1.411764706,0.425882353,3,6,36,0,1,0,3,6,0,1,11,Orthodox,193.04,208.28,240,0,2,0,20.125,0.4175,0.125,0.375,0.1875,2,3,16,1,0,0,0,5,0,0,5,Orthodox,182.88,182.88,263,36,37,0,-1,1,6,-3,20,-1,2,0,10.16,25.4,-1,13.40441176,0.051470588,1.036764706,0,1,,6.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1.0,2:03,123.0,400.0,350.0,600.0,2500.0,-105.0,600.0
Phil Davis,Vinny Magalhaes,-280.0,255,35.71428571,255.0,4/27/2013,"Newark, New Jersey, USA", USA,Red,False,Light Heavyweight,MALE,3,0,1,0,17.66666667,0.4,0.666666667,1.0,0.33,1,2,6,1,0,0,0,0,1,0,1,Orthodox,190.5,200.66,205,0,1,0,35.0,0.48625,0.75,2.5,0.51375,5,2,20,0,0,0,3,0,3,0,6,Orthodox,187.96,200.66,205,28,28,0,0,-4,-5,0,-14,1,0,-2,2.54,0.0,0,-17.33333333,-0.083333333,-1.5,0,1,,8.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,-140.0,600.0,700.0,500.0,550.0,1400.0
Rustam Khabilov,Yancy Medeiros,-185.0,170,54.05405405,170.0,4/27/2013,"Newark, New Jersey, USA", USA,Red,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,190.5,155,0,1,0,13.0,0.68,0.0,5.0,0.83,1,0,1,0,0,0,0,1,0,0,1,Orthodox,172.72,185.42,155,26,25,0,-1,-1,-1,0,-1,0,-1,0,5.08,5.08,1,-13.0,0.0,-5.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,,1.0,2:32,152.0,260.0,825.0,450.0,514.0,254.0,420.0
Gian Villante,Ovince Saint Preux,135.0,-145,135.0,68.96551724,4/27/2013,"Newark, New Jersey, USA", USA,Blue,False,Light Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,190.5,203.2,205,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,190.5,193.04,205,27,30,0,0,0,0,0,0,0,0,0,0.0,10.16,-3,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,M-DEC,,3.0,0:33,633.0,300.0,170.0,1000.0,900.0,500.0,185.0
Sara McMann,Sheila Gaff,-570.0,480,17.54385965,480.0,4/27/2013,"Newark, New Jersey, USA", USA,Red,False,Women's Bantamweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,157.48,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,167.64,135,32,23,0,0,0,0,0,0,0,0,0,-2.54,-10.16,9,0.0,0.0,0.0,0,1,9.0,6.0,,,,6.0,,,,,,,,,,,,,9.0,,,,,,,,,,Red,KO/TKO,Punches,1.0,4:06,246.0,213.0,1385.0,110.0,1620.0,589.0,650.0
Bryan Caraway,Johnny Bedford,100.0,-110,100.0,90.90909091,4/27/2013,"Newark, New Jersey, USA", USA,Red,False,Bantamweight,MALE,3,0,2,0,58.0,0.57,0.0,2.5,0.83,2,0,5,0,0,0,0,2,0,0,2,Orthodox,177.8,180.34,135,1,0,0,23.66666667,0.36,1.0,2.666666667,0.496666667,2,1,8,0,0,0,0,0,2,0,2,Orthodox,172.72,172.72,135,28,30,1,2,0,0,1,-3,0,2,-2,5.08,7.62,-2,34.33333333,-1.0,-0.166666667,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,3.0,4:44,884.0,525.0,256.0,175.0,809.0,1440.0,353.0
Leonard Garcia,Cody McKenzie,-205.0,188,48.7804878,188.0,4/27/2013,"Newark, New Jersey, USA", USA,Blue,False,Featherweight,MALE,3,1,0,0,6.6,0.172,1.0,0.6,0.244,1,3,7,0,0,0,0,0,2,0,2,Switch,182.88,182.88,155,4,0,0,39.875,0.29875,0.375,0.5,0.145,1,6,21,0,0,1,0,0,1,0,2,Orthodox,177.8,175.26,145,33,25,3,0,0,0,3,-14,0,0,1,5.08,7.62,8,-33.275,0.625,0.1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,325.0,722.0,550.0,280.0,169.0,2050.0
Steven Siler,Kurt Holobaugh,-115.0,105,86.95652174,105.0,4/27/2013,"Newark, New Jersey, USA", USA,Red,False,Featherweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,177.8,155,1,0,0,45.0,0.49,1.25,0.5,0.1225,3,1,10,0,0,0,2,0,1,0,3,Orthodox,180.34,177.8,145,26,26,1,0,-3,-3,1,-10,0,0,-1,0.0,0.0,0,-45.0,-1.25,-0.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,228.0,251.0,336.0,600.0,1800.0,462.0
Benson Henderson,Gilbert Melendez,-310.0,280,32.25806452,280.0,4/20/2013,"San Jose, California, USA", USA,Red,True,Lightweight,MALE,5,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,175.26,185.42,145,0,6,0,72.66666667,0.448333333,1.0,3.5,0.615,6,0,24,3,0,1,5,0,0,0,6,Southpaw,175.26,177.8,170,29,31,0,-6,-6,-6,0,-24,-3,0,0,0.0,7.62,-2,-72.66666667,-1.0,-3.5,0,1,1.0,0.0,,,,,,,,,0.0,,,,5.0,,,,,,,,,1.0,,,,,Red,S-DEC,,5.0,5:00,1500.0,113.0,349.0,620.0,2300.0,436.0,1085.0
Frank Mir,Daniel Cormier,335.0,-375,335.0,26.66666667,4/20/2013,"San Jose, California, USA", USA,Blue,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,182.88,235,1,0,0,12.6,0.5155,1.0,0.95,0.326,4,6,30,5,0,0,2,3,8,0,14,Southpaw,190.5,200.66,264,33,34,1,0,-4,-14,6,-30,-5,-3,-8,-10.16,-17.78,-1,-12.6,-1.0,-0.95,0,1,3.0,6.0,,,,,6.0,,,,,,,,,,,,,3.0,,,,,,,,,Blue,U-DEC,,3.0,5:00,900.0,675.0,310.0,650.0,1800.0,1320.0,-195.0
Nate Diaz,Josh Thomson,-145.0,135,68.96551724,135.0,4/20/2013,"San Jose, California, USA", USA,Blue,False,Lightweight,MALE,3,1,0,0,21.33333333,0.593333333,0.0,1.666666667,0.773333333,2,1,5,0,1,0,0,1,0,0,2,Orthodox,177.8,180.34,155,1,0,0,43.94117647,0.43,1.294117647,0.823529412,0.322352941,5,6,41,2,0,1,1,1,8,0,11,Southpaw,182.88,193.04,170,28,34,0,0,-3,-9,5,-36,-2,0,-8,-5.08,-12.7,-6,-22.60784314,-1.294117647,0.843137255,0,1,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,Red,KO/TKO,Kick,2.0,3:44,524.0,172.0,157.0,420.0,1800.0,775.0,1420.0
Matt Brown,Jordan Mein,290.0,-320,290.0,31.25,4/20/2013,"San Jose, California, USA", USA,Red,False,Welterweight,MALE,3,0,1,0,29.0,0.54,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Orthodox,182.88,185.42,170,0,4,0,30.42857143,0.590714286,1.214285714,1.071428571,0.461428571,4,5,31,0,0,0,2,6,1,0,9,Orthodox,182.88,190.5,170,32,23,0,-3,-3,-8,5,-30,0,-5,-1,0.0,-5.08,9,-1.42857143,-1.214285714,-1.071428571,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Elbows,2.0,1:00,360.0,420.0,165.0,1456.0,450.0,1000.0,240.0
Chad Mendes,Darren Elkins,-615.0,510,16.2601626,510.0,4/20/2013,"San Jose, California, USA", USA,Red,False,Featherweight,MALE,3,0,5,0,28.42857143,0.278571429,1.428571429,1.571428571,0.417142857,5,1,15,0,0,0,4,2,0,0,6,Orthodox,177.8,180.34,145,0,2,0,24.4,0.65,0.0,1.8,0.28,2,1,9,1,0,0,2,2,0,0,4,Orthodox,167.64,167.64,145,27,28,0,3,3,2,0,6,-1,0,0,10.16,12.7,-1,4.02857143,1.428571429,-0.228571429,0,1,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1.0,1:08,68.0,129.0,769.0,600.0,2000.0,182.0,1000.0
Francis Carmont,Lorenz Larkin,-110.0,100,90.90909091,100.0,4/20/2013,"San Jose, California, USA", USA,Red,False,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,182.88,170,0,4,0,29.25,0.6275,1.0,1.25,0.375,4,0,10,0,0,1,1,0,2,0,4,Orthodox,190.5,198.12,205,31,26,0,-4,-4,-4,0,-10,0,0,-2,-10.16,-15.24,5,-29.25,-1.0,-1.25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,250.0,303.0,400.0,2525.0,650.0,310.0
Ramsey Nijem,Myles Jury,190.0,-210,190.0,47.61904762,4/20/2013,"San Jose, California, USA", USA,Blue,False,Lightweight,MALE,3,0,2,0,34.0,0.35,1.0,1.5,0.25,2,0,4,0,0,0,1,0,1,0,2,Orthodox,177.8,185.42,145,0,3,0,31.25,0.4275,1.0,3.5,0.35,3,1,8,1,0,0,2,1,0,0,3,Orthodox,180.34,190.5,155,25,24,0,-1,-1,-1,1,-4,-1,-1,1,-2.54,-5.08,1,2.75,0.0,-2.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,2.0,1:02,362.0,350.0,135.0,1805.0,450.0,575.0,500.0
Joseph Benavidez,Darren Uyenoyama,-570.0,480,17.54385965,480.0,4/20/2013,"San Jose, California, USA", USA,Red,False,Flyweight,MALE,3,0,2,0,11.0,0.495,1.5,1.0,0.33,2,0,5,0,0,0,1,0,1,0,2,Orthodox,167.64,162.56,125,0,1,0,46.6,0.336,0.6,1.2,0.098,3,1,16,1,0,0,3,1,0,0,4,Southpaw,162.56,165.1,125,28,33,0,1,-1,-2,1,-11,-1,-1,1,5.08,-2.54,-5,-35.6,0.9,-0.2,0,1,8.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,8.0,,Red,KO/TKO,Punch,2.0,4:50,590.0,130.0,710.0,300.0,1400.0,300.0,1590.0
Tim Means,Jorge Masvidal,100.0,-120,100.0,83.33333333,4/20/2013,"San Jose, California, USA", USA,Blue,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,187.96,170,0,2,0,54.5,0.545,0.0,0.0,0.0,2,0,4,0,0,0,1,1,0,0,2,Orthodox,187.96,190.5,170,29,28,0,-2,-2,-2,0,-4,0,-1,0,-7.62,-2.54,1,-54.5,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,248.0,218.0,1410.0,1008.0,340.0,385.0
TJ Dillashaw,Hugo Viana,-320.0,290,31.25,290.0,4/20/2013,"San Jose, California, USA", USA,Red,False,Bantamweight,MALE,3,0,2,0,43.5,0.51,0.0,0.0,0.0,2,0,4,0,0,1,0,1,0,0,2,Orthodox,167.64,170.18,135,0,3,0,30.0,0.3825,1.5,1.75,0.435,3,1,7,1,0,0,1,1,1,0,3,Orthodox,167.64,170.18,125,27,30,0,-1,-1,-1,1,-3,-1,0,-1,0.0,0.0,-3,13.5,-1.5,-1.75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,4:22,262.0,149.0,525.0,350.0,1600.0,319.0,627.0
Anthony Njokuani,Roger Bowling,-175.0,165,57.14285714,165.0,4/20/2013,"San Jose, California, USA", USA,Red,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,175.26,172.72,155,1,0,0,67.4,0.44,0.2,0.6,0.332,1,3,15,0,0,0,2,0,0,0,2,Orthodox,185.42,190.5,155,33,30,1,0,-1,-2,3,-15,0,0,0,-10.16,-17.78,3,-67.4,-0.2,-0.6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,2.0,2:52,472.0,175.0,350.0,1775.0,1035.0,200.0,550.0
Clifford Starks,Yoel Romero,165.0,-175,165.0,57.14285714,4/20/2013,"San Jose, California, USA", USA,Blue,False,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,182.88,185.42,185,1,0,0,21.0,0.375,0.0,1.5,0.5,1,1,5,0,0,0,1,0,0,0,1,Orthodox,182.88,195.58,185,31,35,1,0,-1,-1,1,-5,0,0,0,0.0,-10.16,-4,-21.0,0.0,-1.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Flying Knee,1.0,1:32,92.0,385.0,384.0,874.0,1120.0,475.0,145.0
Urijah Faber,Scott Jorgensen,-440.0,390,22.72727273,390.0,4/13/2013,"Las Vegas, Nevada, USA", USA,Red,False,Bantamweight,MALE,5,0,1,0,38.0,0.454,0.2,1.2,0.4,2,2,10,0,0,0,1,1,1,0,3,Orthodox,165.1,167.64,135,0,1,0,42.4,0.47,0.4,0.8,0.276,1,2,16,2,0,0,1,0,2,0,3,Orthodox,167.64,170.18,135,33,30,0,0,1,0,0,-6,-2,1,-1,-2.54,-2.54,3,-4.4,-0.2,0.4,0,1,7.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,7.0,,,Red,SUB,Rear Naked Choke,4.0,3:16,1096.0,174.0,500.0,134.0,1450.0,500.0,1105.0
Uriah Hall,Kelvin Gastelum,-285.0,258,35.0877193,258.0,4/13/2013,"Las Vegas, Nevada, USA", USA,Blue,True,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,175.26,180.34,185,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,200.66,185,28,21,0,0,0,0,0,0,0,0,0,-7.62,-20.32,7,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,325.0,575.0,750.0,865.0,-145.0,1250.0
Miesha Tate,Cat Zingano,105.0,-115,105.0,86.95652174,4/13/2013,"Las Vegas, Nevada, USA", USA,Blue,False,Women's Bantamweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,167.64,172.72,145,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,165.1,135,26,30,0,0,0,0,0,0,0,0,0,0.0,7.62,-4,0.0,0.0,0.0,0,1,4.0,1.0,,,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,Red,KO/TKO,Knees,3.0,2:55,775.0,245.0,149.0,487.0,591.0,1350.0,650.0
Travis Browne,Gabriel Gonzaga,-245.0,225,40.81632653,225.0,4/13/2013,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,3,0,2,0,14.42857143,0.511428571,0.714285714,1.285714286,0.577857143,4,5,23,1,0,0,0,5,4,0,9,Orthodox,187.96,193.04,242,1,0,0,19.16666667,0.431666667,0.333333333,1.166666667,0.526666667,3,2,10,0,0,0,1,2,1,0,4,Orthodox,198.12,200.66,255,30,33,1,2,1,5,-3,13,1,3,3,-10.16,-7.62,-3,-4.73809524,0.380952381,0.119047619,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Elbows,1.0,1:11,71.0,350.0,480.0,1500.0,500.0,-140.0,950.0
Bubba McDaniel,Gilbert Smith,-210.0,190,47.61904762,190.0,4/13/2013,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,175.26,190.5,185,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,190.5,190.5,185,29,31,0,0,0,0,0,0,0,0,0,-15.24,0.0,-2,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,337.0,500.0,199.0,294.0,525.0,1300.0
Josh Samman,Kevin Casey,-455.0,405,21.97802198,405.0,4/13/2013,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,180.34,195.58,185,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,190.5,200.66,185,25,31,0,0,0,0,0,0,0,0,0,-10.16,-5.08,-6,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Knee,2.0,2:17,437.0,315.0,600.0,460.0,960.0,-106.0,2700.0
Luke Barnatt,Collin Hart,-115.0,105,86.95652174,105.0,4/13/2013,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,193.04,185,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,198.12,195.58,185,24,23,0,0,0,0,0,0,0,0,0,-12.7,-2.54,1,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,561.0,320.0,460.0,402.0,293.0,460.0
Dylan Andrews,Jimmy Quinlan,-130.0,120,76.92307692,120.0,4/13/2013,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,182.88,185,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Switch,185.42,185.42,185,33,26,0,0,0,0,0,0,0,0,0,-2.54,-2.54,7,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,3:22,202.0,320.0,428.0,625.0,423.0,251.0,465.0
Bristol Marunde,Clint Hester,130.0,-140,130.0,71.42857143,4/13/2013,"Las Vegas, Nevada, USA", USA,Blue,False,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,187.96,195.58,205,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,180.34,170,30,26,0,0,0,0,0,0,0,0,0,2.54,15.24,4,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Elbow,3.0,3:53,833.0,435.0,306.0,350.0,900.0,856.0,187.0
Cole Miller,Bart Palaszewski,140.0,-150,140.0,66.66666667,4/13/2013,"Las Vegas, Nevada, USA", USA,Red,False,Featherweight,MALE,3,2,0,0,26.66666667,0.296666667,1.0,0.0,0.0,1,2,7,0,0,0,0,1,0,0,1,Orthodox,175.26,177.8,145,2,0,0,33.0,0.326666667,1.666666667,0.333333333,0.120833333,2,5,25,0,0,0,1,1,5,0,7,Orthodox,185.42,187.96,145,28,29,0,0,-1,-6,3,-18,0,0,-5,-10.16,-10.16,-1,-6.33333333,-0.666666667,-0.333333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,1.0,4:23,263.0,,,,,,
Sam Sicilia,Maximo Blanco,180.0,-195,180.0,51.28205128,4/13/2013,"Las Vegas, Nevada, USA", USA,Blue,False,Featherweight,MALE,3,1,0,0,18.0,0.23,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,172.72,180.34,145,1,0,0,36.0,0.375,0.0,0.5,0.5,1,1,4,0,0,0,0,1,0,0,1,Orthodox,172.72,170.18,145,27,29,0,0,-1,-1,0,-1,0,-1,0,0.0,10.16,-2,-18.0,0.0,-0.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,,,,,,
Justin Lawrence,Daniel Pineda,100.0,-110,100.0,90.90909091,4/13/2013,"Las Vegas, Nevada, USA", USA,Blue,False,Featherweight,MALE,3,2,0,0,17.0,0.5375,0.75,0.5,0.3325,2,2,6,0,0,0,0,0,2,0,2,Orthodox,170.18,175.26,145,1,0,0,43.0,0.345,0.0,1.0,0.29,1,1,5,0,0,0,0,1,0,0,1,Orthodox,172.72,170.18,145,22,27,-1,0,1,1,-1,1,0,-1,2,-2.54,5.08,-5,-26.0,0.75,-0.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Kimura,1.0,1:35,95.0,,,,,,
Gegard Mousasi,Ilir Latifi,-710.0,575,14.08450704,575.0,4/6/2013,"Stockholm, Sweden", Sweden,Red,False,Light Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,185.42,205,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,187.96,193.04,185,27,29,0,0,0,0,0,0,0,0,0,-10.16,-7.62,-2,0.0,0.0,0.0,0,1,,10.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,372.0,950.0,230.0,2500.0,124.0,1332.0
Ryan Couture,Ross Pearson,310.0,-340,310.0,29.41176471,4/6/2013,"Stockholm, Sweden", Sweden,Blue,False,Lightweight,MALE,3,0,1,0,52.44444444,0.42,0.0,0.888888889,0.333333333,3,3,24,1,0,0,4,1,0,1,6,Orthodox,172.72,175.26,155,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,190.5,155,30,28,0,1,3,6,-3,24,1,2,0,-5.08,-15.24,2,52.44444444,0.0,0.888888889,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,2.0,3:45,525.0,454.0,119.0,1170.0,1400.0,1500.0,200.0
Matt Mitrione,Philip De Fries,-250.0,230,40.0,230.0,4/6/2013,"Stockholm, Sweden", Sweden,Red,False,Heavyweight,MALE,3,1,0,0,15.75,0.49,0.25,1.5,0.4825,1,2,7,0,0,0,1,0,1,0,2,Orthodox,195.58,208.28,250,2,0,0,31.57142857,0.511428571,0.571428571,0.0,0.0,5,2,14,0,0,0,1,4,0,0,5,Switch,190.5,200.66,265,34,26,1,0,-4,-3,0,-7,0,-4,1,5.08,7.62,8,-15.82142857,-0.321428571,1.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,0:19,19.0,708.0,675.0,3300.0,469.0,-170.0,1000.0
Brad Pickett,Mike Easton,-145.0,135,68.96551724,135.0,4/6/2013,"Stockholm, Sweden", Sweden,Red,False,Bantamweight,MALE,3,1,0,0,48.0,0.3425,0.0,0.5,0.2075,3,1,11,0,1,0,1,1,0,0,3,Southpaw,167.64,177.8,135,1,0,0,31.75,0.325,0.25,1.0,0.2,2,2,7,0,0,0,0,1,1,0,2,Orthodox,167.64,172.72,135,34,29,0,0,1,1,1,4,0,0,-1,0.0,5.08,5,16.25,-0.25,-0.5,0,1,9.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,,9.0,,,Red,S-DEC,,3.0,5:00,900.0,131.0,219.0,850.0,1200.0,596.0,783.0
